ir_L,ir_R,degree
19.4,4.7,37.43
19.7,4.9,41.27
21.2,5.1,48.04
21.6,5.4,51.73
21.5,5.5,51.7
22.3,5.5,51.72
22.7,5.7,51.69
22.8,5.9,51.75
22.9,6.1,51.69
21.9,6.3,51.7
22.6,6.7,51.72
22.8,6.9,51.74
22.8,6.8,51.74
22.7,7.1,51.71
22.3,7.4,51.7
21.5,7.7,51.69
21.6,8.0,51.73
21.4,8.2,51.7
21.7,8.5,51.75
22.0,8.9,51.75
22.1,9.1,51.7
21.7,9.5,51.72
21.8,9.9,51.53
22.1,10.3,51.67
22.5,10.6,34.36
22.4,11.6,30.97
22.0,12.8,30.84
21.2,13.9,18.01
19.3,15.6,0.11
16.5,18.8,0.03
8.1,20.0,0.05
6.1,19.9,0.03
5.2,19.5,0.09
6.4,17.8,0.09
5.4,15.7,0.03
5.6,14.3,0.13
9.6,11.5,0.08
14.2,8.1,0.07
19.4,6.4,0.03
21.9,4.7,0.28
24.2,3.7,11.7
25.5,2.7,37.78
26.5,2.7,42.15
27.5,2.6,48.09
28.7,2.6,49.26
30.0,2.6,35.0
31.2,2.6,9.81
31.2,2.6,0.05
29.4,2.7,2.87
28.3,2.9,6.96
24.4,3.1,42.92
22.8,3.3,50.11
22.7,3.3,62.4
22.8,3.3,63.9
23.4,3.2,72.12
23.9,3.3,72.33
24.6,3.2,69.72
25.1,3.2,51.03
24.9,3.3,49.59
25.0,3.4,45.05
24.8,3.4,44.55
24.0,3.2,44.63
23.0,3.3,44.58
21.8,3.4,44.68
21.9,3.4,44.65
22.7,3.5,44.61
24.0,3.5,44.53
24.8,3.5,44.53
25.2,3.5,44.53
24.7,3.6,44.55
24.5,3.7,44.59
24.5,3.8,44.51
24.5,3.7,44.52
24.9,3.7,44.5
25.3,3.7,44.5
25.2,3.8,44.56
24.7,4.0,44.49
24.8,4.0,44.61
24.6,4.1,44.48
24.5,3.9,44.44
24.5,3.9,44.53
24.1,4.1,44.51
24.8,4.1,44.52
24.5,4.1,44.53
24.5,4.0,44.59
25.3,4.1,44.55
25.0,4.2,44.59
25.0,4.2,44.6
24.8,4.3,44.55
24.9,4.5,44.6
25.4,4.5,44.63
25.2,4.4,44.55
25.4,4.5,44.58
25.5,4.6,44.55
26.1,4.7,44.67
26.3,4.9,44.62
25.8,5.0,44.6
26.2,4.9,44.56
26.6,5.0,44.53
28.7,5.1,44.52
31.7,5.3,44.6
32.1,5.3,44.53
32.4,5.4,44.58
33.8,5.6,44.54
33.7,5.7,44.59
33.2,5.9,44.59
33.4,6.0,44.54
33.3,6.2,42.96
32.8,6.4,40.75
34.2,6.5,40.72
32.2,6.8,40.79
33.0,7.0,40.78
25.8,7.3,40.83
24.7,7.6,42.99
24.1,7.7,43.36
23.7,8.0,43.33
23.9,8.3,43.39
23.6,8.6,43.39
23.2,9.0,43.46
23.5,9.3,43.23
23.4,9.5,43.2
23.2,9.9,43.2
23.1,10.3,43.27
22.9,10.8,40.77
22.6,11.3,25.25
21.4,11.8,25.18
19.9,12.4,25.18
17.1,12.8,23.58
13.2,13.4,11.52
8.1,13.5,0.04
5.6,13.4,0.04
5.1,12.3,0.04
6.1,11.5,0.05
4.4,10.0,0.07
4.4,7.9,0.05
6.6,8.4,0.03
8.4,5.9,0.04
10.5,4.1,0.02
11.9,3.1,0.03
12.9,3.0,3.0
13.6,3.3,20.89
13.6,3.6,44.57
13.6,3.7,47.82
13.7,3.5,51.02
13.9,3.6,50.95
13.9,3.7,51.03
13.8,3.7,50.95
13.8,3.8,52.53
13.8,3.8,53.31
13.9,3.9,46.45
13.9,3.9,44.57
13.7,3.9,44.56
13.6,4.2,44.55
13.5,4.2,44.54
13.6,4.3,44.53
13.5,4.0,44.53
13.3,4.0,44.63
13.0,4.2,44.62
13.1,4.3,44.74
13.6,4.3,46.66
14.9,4.3,49.98
16.0,4.4,61.95
17.6,4.4,62.64
18.7,4.5,62.77
19.1,4.7,62.69
19.7,4.9,62.63
20.2,4.7,62.64
20.6,4.9,61.54
20.9,4.9,54.27
20.7,5.1,50.17
20.9,5.2,49.89
20.9,5.5,49.87
21.0,5.6,49.48
21.1,5.5,49.5
20.9,5.7,49.56
20.6,5.8,49.69
20.1,6.1,49.53
19.9,6.2,49.48
19.1,6.3,49.43
18.8,6.4,49.46
18.3,6.6,48.33
18.0,6.7,48.34
18.1,6.9,48.28
19.0,7.2,48.29
19.9,7.4,48.3
21.0,7.6,48.33
21.4,7.7,48.42
20.9,8.1,48.28
20.6,8.3,48.27
20.6,8.6,47.64
21.0,9.0,47.58
21.4,9.0,47.54
21.4,9.4,47.03
22.0,9.7,46.82
22.4,10.2,46.88
22.5,10.6,46.82
23.3,10.7,46.87
23.4,11.2,43.12
23.0,11.6,41.91
23.0,12.3,36.44
23.1,13.0,32.04
22.6,13.8,29.47
22.1,14.9,11.49
19.9,15.8,0.12
15.8,17.6,0.03
12.9,17.7,0.13
9.2,16.2,0.06
7.8,13.9,0.08
6.2,12.3,0.09
6.3,7.0,0.09
7.9,3.7,0.03
12.8,4.5,0.17
15.4,4.4,0.03
16.0,3.1,5.27
16.2,2.4,27.27
16.6,2.4,40.7
16.9,2.5,41.56
17.1,2.5,41.53
17.3,2.6,41.57
17.6,2.6,41.57
17.7,2.7,41.4
17.6,2.6,41.34
16.5,2.6,41.24
14.6,2.7,41.28
11.7,2.9,41.25
9.9,2.9,41.33
9.3,2.9,41.23
8.6,2.7,41.24
8.1,2.8,41.31
7.8,2.9,41.26
7.6,2.9,41.36
7.6,3.0,41.54
7.5,3.0,41.58
7.5,2.9,41.61
7.4,3.0,41.65
8.2,3.1,41.56
9.7,3.1,41.63
13.5,3.2,41.56
16.4,3.3,43.19
19.8,3.2,43.63
21.7,3.2,43.61
22.6,3.3,43.65
22.6,3.4,43.62
22.7,3.5,43.67
22.4,3.5,43.59
22.2,3.4,43.5
22.6,3.5,43.53
23.3,3.6,43.48
24.5,3.6,43.48
25.2,3.7,43.62
25.0,3.8,43.57
26.3,3.9,43.55
26.3,3.7,43.52
26.5,3.8,43.55
26.4,3.9,43.48
26.4,4.0,43.5
26.2,4.1,43.53
25.3,4.2,43.56
24.0,4.0,43.5
23.1,4.1,43.54
22.1,4.3,43.51
22.1,4.3,43.57
22.8,4.4,43.69
23.4,4.4,44.67
24.6,4.4,45.92
25.5,4.5,46.76
25.8,4.6,47.44
26.8,4.7,48.27
28.4,4.9,48.3
29.1,5.0,48.28
30.7,4.9,48.31
31.9,5.0,48.31
32.4,5.1,48.28
32.5,5.3,48.27
32.0,5.4,48.39
30.1,5.3,48.32
28.9,5.5,48.29
27.8,5.6,48.29
27.7,5.7,48.29
29.1,5.9,48.29
30.6,6.1,48.3
30.8,6.1,48.29
29.5,6.2,48.23
30.1,6.4,48.27
31.8,6.6,48.25
30.3,6.8,48.27
29.3,7.0,48.23
30.2,7.3,48.25
31.4,7.2,48.09
30.8,7.4,48.1
31.9,7.7,47.02
31.4,8.1,46.66
29.5,8.3,45.31
28.3,8.3,43.41
28.7,8.7,41.34
29.5,9.0,41.39
30.0,9.4,41.34
30.9,9.7,41.32
30.2,10.3,41.27
29.6,10.8,38.96
30.0,11.0,37.53
30.4,11.5,37.62
29.6,12.2,37.51
28.9,13.0,37.51
28.0,13.6,36.55
27.6,14.6,22.99
26.4,15.8,14.52
22.8,16.5,2.14
12.8,16.8,0.19
6.8,16.7,0.18
5.2,15.5,0.04
7.1,14.1,0.2
6.7,12.4,0.03
6.1,9.9,0.03
8.4,10.1,0.05
10.9,7.1,0.09
12.6,5.1,0.05
15.0,4.3,2.4
16.5,3.2,28.87
17.3,2.8,30.59
17.7,2.8,33.13
17.5,3.0,37.39
17.6,3.1,37.57
17.9,3.2,37.55
18.3,3.2,38.0
18.6,3.0,38.81
18.8,3.1,39.48
18.9,3.2,39.43
18.9,3.4,39.47
19.0,3.3,31.62
18.7,3.2,30.4
18.4,3.2,30.64
19.8,3.3,31.66
22.7,3.4,39.87
23.2,3.4,41.62
23.5,3.6,43.2
23.6,3.7,43.42
24.1,3.7,43.63
24.1,3.5,43.6
22.6,3.5,44.25
23.2,3.6,44.25
23.6,3.7,44.24
24.7,3.9,44.31
25.3,3.7,44.25
25.5,3.7,44.28
25.4,3.8,44.27
25.6,3.9,44.37
25.4,4.0,46.41
25.5,3.9,46.7
26.5,4.0,46.55
26.8,4.0,46.65
26.6,4.1,46.54
26.7,4.2,46.65
26.6,4.4,49.81
27.2,4.5,52.75
27.9,4.6,52.75
28.1,4.4,52.73
28.5,4.5,52.76
29.5,4.7,52.74
29.3,4.8,52.7
30.0,4.9,40.58
32.0,5.1,38.33
32.6,5.3,38.42
33.9,5.4,38.49
34.8,5.6,38.52
33.7,5.9,38.51
33.8,6.2,38.66
33.4,6.5,40.7
33.6,6.8,40.71
32.4,6.9,40.74
31.9,7.2,45.73
32.7,7.6,50.87
30.0,7.9,55.26
28.3,8.1,57.34
28.6,8.3,57.3
29.2,8.6,57.31
28.7,8.9,57.32
29.0,9.3,57.31
29.0,9.7,57.14
28.9,10.0,57.05
29.6,10.6,56.93
29.7,10.8,56.93
29.9,11.3,56.91
29.9,11.7,54.53
30.0,12.1,40.57
29.9,12.9,8.15
27.0,15.0,0.1
20.3,17.1,0.03
11.0,19.2,0.03
6.3,19.1,0.04
4.9,18.3,0.17
7.0,17.1,0.03
5.9,14.7,0.04
5.6,11.9,0.07
8.6,10.1,0.04
11.9,7.4,0.91
17.1,5.4,3.12
20.4,4.4,8.6
22.3,3.2,9.59
23.5,2.6,10.77
24.0,2.4,25.42
24.0,2.5,38.05
24.3,2.6,44.07
24.2,2.6,46.4
24.8,2.7,46.42
25.4,2.7,46.42
25.7,2.8,43.9
26.2,2.6,37.86
26.2,2.6,37.03
26.5,2.8,37.12
26.9,2.8,37.29
26.1,3.0,46.09
26.7,2.8,46.43
27.1,2.8,47.65
27.1,2.8,48.61
27.6,2.9,40.85
27.7,2.9,37.95
27.8,2.9,35.8
27.5,2.9,38.08
26.9,3.0,43.58
26.9,3.0,44.63
26.5,3.0,47.65
27.0,3.1,47.65
27.5,3.2,47.7
27.3,3.2,47.65
27.2,3.1,47.66
27.3,3.1,47.72
27.6,3.2,48.14
27.1,3.2,48.15
26.5,3.2,48.16
25.2,3.2,48.17
25.1,3.3,48.18
25.4,3.2,47.15
26.2,3.2,43.52
28.0,3.3,43.44
30.1,3.3,43.48
30.3,3.4,43.22
31.2,3.4,41.12
31.7,3.3,40.84
31.9,3.3,37.34
31.8,3.5,37.35
31.6,3.5,37.08
31.7,3.6,37.04
31.0,3.7,37.11
31.2,3.7,37.16
30.3,3.8,37.13
30.5,3.9,37.04
29.5,4.1,37.26
27.8,4.2,39.52
28.1,4.2,44.64
27.8,4.1,46.42
27.9,4.2,47.46
27.9,4.2,47.46
28.6,4.3,47.48
28.2,4.4,47.49
28.7,4.5,47.42
29.2,4.6,42.09
29.0,4.6,41.97
28.9,4.6,42.04
28.8,4.8,42.02
28.6,4.9,42.05
28.5,5.1,42.17
32.6,5.2,42.07
34.0,5.2,42.15
34.0,5.4,42.13
33.8,5.6,44.92
34.9,5.8,46.77
34.2,5.9,47.46
33.2,5.9,47.56
34.3,6.2,48.82
33.1,6.2,49.3
32.8,6.4,49.28
35.1,6.6,49.28
33.3,6.9,49.26
33.2,7.1,49.28
28.0,7.3,49.28
24.8,7.3,49.29
23.7,7.6,49.28
23.8,7.8,49.27
23.7,8.1,49.29
23.6,8.5,49.34
23.4,8.6,49.31
23.6,8.9,49.26
23.6,9.3,49.28
23.4,9.6,49.27
23.1,10.1,49.38
22.8,10.3,49.26
23.0,10.8,49.25
22.8,11.1,49.26
22.5,11.6,49.26
22.3,12.2,49.35
22.4,12.7,49.28
22.4,13.4,49.38
22.5,14.2,49.31
22.3,14.6,49.25
21.9,15.3,49.28
20.7,16.0,49.31
18.9,16.9,49.26
17.5,18.0,49.22
15.4,18.8,49.26
14.3,20.3,49.18
12.9,21.0,49.17
12.1,22.6,49.03
11.6,24.3,40.4
10.8,25.8,19.41
9.9,28.0,0.03
7.5,30.7,0.05
10.3,32.9,0.06
11.0,33.8,0.04
6.1,32.9,0.07
6.5,30.6,0.04
12.2,27.6,0.15
21.3,23.9,0.04
28.7,18.3,0.05
39.4,14.3,0.1
45.9,16.5,0.03
51.6,9.2,0.12
52.9,5.0,0.09
50.8,3.3,0.1
46.1,3.4,4.51
42.0,3.6,33.8
37.4,3.7,46.26
38.0,3.9,46.48
37.7,3.9,46.5
37.6,3.9,46.46
37.7,3.9,46.46
38.2,3.9,45.21
38.1,4.0,45.06
38.2,4.1,45.16
38.1,4.3,44.96
37.1,4.1,42.96
35.6,4.1,42.82
31.6,4.2,42.9
31.7,4.3,42.94
43.1,4.3,42.86
56.7,4.6,40.3
60.0,4.7,39.66
60.4,4.5,39.62
59.6,4.6,39.74
58.9,4.7,42.71
59.7,4.9,44.11
59.5,4.9,44.17
59.8,5.0,44.11
60.3,5.1,44.14
61.6,5.2,44.13
62.1,5.2,44.14
61.9,5.3,44.17
63.8,5.5,44.16
63.8,5.6,44.12
65.0,5.7,44.17
64.5,5.7,44.25
64.9,5.9,44.27
65.8,6.1,44.08
65.5,6.3,44.11
65.5,6.4,44.07
66.8,6.6,43.71
67.4,6.7,42.97
68.3,6.9,42.92
68.3,7.0,42.9
69.0,7.2,42.9
70.3,7.5,42.83
70.1,7.8,42.89
69.8,8.0,42.9
68.8,8.1,42.81
70.3,8.4,42.89
70.0,8.7,42.8
69.3,9.0,42.8
70.9,9.2,42.89
73.8,9.3,42.81
75.5,9.5,42.91
78.2,9.5,40.53
80.3,9.6,9.28
84.5,9.8,0.11
89.6,9.9,0.07
92.8,9.9,0.14
98.8,10.0,0.69
100.0,10.0,17.39
100.0,9.6,17.38
100.0,9.4,17.41
100.0,9.1,17.36
32.7,7.2,61.81
34.4,7.3,59.0
35.4,7.4,45.93
36.2,7.6,40.5
35.7,7.8,40.42
34.9,8.1,31.2
33.6,8.5,25.21
31.0,9.1,25.24
29.3,9.3,25.3
26.1,9.6,25.4
24.2,10.0,25.34
21.4,10.2,25.45
19.2,10.7,25.4
17.4,10.9,25.37
15.0,10.9,25.29
13.6,10.9,25.45
11.7,10.8,25.36
10.2,10.8,17.44
9.1,10.4,14.27
7.5,10.0,14.22
6.9,9.1,14.24
6.1,7.1,14.24
5.4,5.4,14.22
5.6,3.8,14.22
6.8,3.8,14.33
8.1,4.6,15.53
10.6,4.5,21.05
12.8,4.0,29.76
13.4,3.6,32.89
14.0,3.7,32.94
14.2,3.5,33.9
14.2,3.1,33.98
14.5,3.0,33.82
14.9,2.9,33.88
15.7,2.7,33.81
16.3,2.8,33.24
16.9,2.7,32.98
17.6,2.5,33.0
17.9,2.4,33.14
17.5,2.5,33.08
14.3,2.6,33.02
11.2,2.6,33.24
9.1,2.6,33.09
8.1,2.7,33.22
7.7,2.8,33.19
7.5,2.8,34.66
7.4,2.9,38.65
7.3,3.1,41.35
7.4,3.1,44.74
7.8,3.1,46.22
9.2,3.0,46.2
10.8,3.0,42.02
14.8,3.2,38.34
19.7,3.3,37.12
21.6,3.3,36.51
22.4,3.3,36.53
21.8,3.4,36.55
20.6,3.5,36.55
20.6,3.7,36.49
21.5,3.7,41.72
22.6,3.5,44.6
23.7,3.6,47.59
24.1,3.6,47.7
24.4,3.8,47.69
24.1,3.8,47.73
25.0,3.8,47.72
25.3,3.8,47.66
25.5,3.8,47.48
26.4,3.9,47.52
25.9,3.9,47.5
25.7,4.1,47.5
24.5,4.1,47.5
24.3,4.2,47.48
23.1,4.0,46.26
22.0,4.1,44.36
21.8,4.2,44.22
22.2,4.3,44.3
22.8,4.5,44.23
24.7,4.4,44.23
25.1,4.5,44.04
26.0,4.6,43.83
27.1,4.8,43.91
27.9,4.9,43.88
29.6,4.9,43.93
31.3,4.9,43.91
32.2,5.1,43.92
32.7,5.2,43.95
32.1,5.3,43.88
30.5,5.4,43.92
29.3,5.5,43.88
28.2,5.7,43.91
27.5,5.6,43.9
28.8,5.8,43.85
29.8,6.0,43.97
30.0,6.2,41.32
29.9,6.4,39.49
30.7,6.4,39.32
28.6,6.6,38.6
28.6,6.9,38.72
28.0,7.2,38.57
28.6,7.6,38.59
29.9,7.6,38.67
27.9,7.8,38.69
24.2,8.1,38.66
23.9,8.5,38.71
23.4,8.8,38.94
22.6,9.0,39.71
22.7,9.3,42.13
22.4,9.7,42.04
21.9,10.0,42.05
21.4,10.5,42.07
21.2,11.0,45.35
21.1,11.6,52.2
20.9,12.1,52.45
20.7,12.1,52.48
20.3,12.8,52.45
20.2,13.3,52.45
20.2,14.1,52.43
20.2,14.9,52.36
19.8,15.3,52.29
19.4,16.4,43.79
18.2,17.2,43.39
16.7,18.3,42.87
14.4,19.6,24.5
10.3,20.7,1.82
8.1,21.2,0.04
5.8,21.3,0.09
8.0,20.2,0.32
7.9,18.6,0.1
6.4,17.4,0.14
7.9,13.8,0.03
11.1,13.5,0.04
15.2,12.4,0.22
18.7,8.1,7.73
21.4,6.8,0.04
24.1,4.8,0.14
25.5,3.5,0.11
25.2,3.0,0.66
24.1,3.1,0.22
21.4,3.2,1.29
18.9,3.3,40.61
20.4,3.4,55.39
21.8,3.6,72.9
23.3,3.6,83.26
24.2,3.4,83.25
24.2,3.3,83.25
25.2,3.4,81.15
25.8,3.5,65.66
27.2,3.7,59.06
27.6,3.5,59.13
27.9,3.5,59.08
28.3,3.6,57.07
28.8,3.8,56.96
29.2,3.8,57.0
29.4,3.7,56.98
30.1,3.7,56.97
30.5,3.8,57.02
30.4,3.9,56.96
30.4,4.0,56.98
30.9,4.1,56.97
31.5,4.1,57.01
32.3,4.2,56.98
32.6,4.1,56.97
32.4,4.2,56.97
32.1,4.4,52.64
32.8,4.5,48.31
33.7,4.7,45.14
34.8,4.5,41.89
35.3,4.6,37.84
35.4,4.8,37.3
35.4,5.0,34.43
37.8,5.3,34.55
38.6,5.4,34.48
40.2,5.6,34.95
37.7,5.9,44.05
37.1,6.2,47.42
36.0,6.4,47.39
37.2,6.4,47.35
37.0,6.7,47.38
35.9,7.0,47.37
35.5,7.2,47.36
36.8,7.4,47.37
32.5,7.8,47.33
31.0,8.2,47.35
31.2,8.5,47.33
30.8,8.7,47.36
30.8,9.1,47.34
30.2,9.4,47.33
30.5,9.9,47.31
30.5,10.3,44.12
30.5,10.7,34.96
29.8,11.5,10.97
26.1,12.5,6.66
20.6,13.7,0.09
14.5,14.9,0.06
6.7,14.7,0.08
5.1,13.6,0.03
5.3,12.7,0.09
6.1,11.4,0.04
5.3,9.9,0.36
4.9,8.9,0.47
6.4,6.9,0.24
9.6,5.7,0.08
12.8,4.5,6.46
14.8,3.2,11.6
16.4,2.9,15.61
17.1,2.6,19.27
17.7,2.4,24.57
18.1,2.5,29.27
18.2,2.6,31.65
18.5,2.7,33.19
18.3,2.8,34.95
18.7,2.7,35.12
18.9,2.8,37.24
19.1,2.8,37.32
19.1,2.9,37.3
19.2,2.9,37.22
19.0,3.0,37.26
18.9,3.1,40.89
19.1,3.0,44.22
19.2,3.0,45.89
19.3,3.1,46.69
19.4,3.1,46.71
19.5,3.2,46.7
19.3,3.2,46.66
19.4,3.1,46.66
19.5,3.1,46.7
19.4,3.1,46.67
19.4,3.2,46.66
19.6,3.2,46.67
19.7,3.2,46.68
19.9,3.2,46.65
19.8,3.2,46.73
20.0,3.2,46.67
19.9,3.2,46.71
19.7,3.3,46.66
19.3,3.3,46.71
19.1,3.3,46.66
19.2,3.2,46.66
19.6,3.2,46.68
20.5,3.2,46.66
21.7,3.3,46.64
22.4,3.4,46.67
23.2,3.3,46.64
23.4,3.3,46.64
24.0,3.3,46.66
24.4,3.4,46.63
24.7,3.4,46.57
24.8,3.3,46.39
25.5,3.4,43.11
25.8,3.4,42.12
25.9,3.5,42.07
26.0,3.5,41.02
26.8,3.6,39.92
26.2,3.7,37.43
26.7,3.7,35.07
27.2,3.8,34.66
26.8,3.9,34.73
27.1,4.0,34.71
26.3,4.2,34.76
26.6,4.3,34.83
25.6,4.3,34.69
25.6,4.5,34.73
25.1,4.7,34.75
24.5,4.9,34.7
24.3,5.1,35.14
27.3,5.2,38.56
28.3,5.2,41.89
28.8,5.4,43.35
29.0,5.6,43.7
30.1,5.7,44.65
29.6,5.8,44.61
28.8,6.0,44.62
29.4,6.2,44.73
28.4,6.2,44.64
28.1,6.5,44.71
32.3,6.7,44.67
28.4,6.9,44.66
28.4,7.1,44.64
23.8,7.1,44.64
22.4,7.4,44.63
22.4,7.7,44.63
22.5,8.0,44.63
22.5,8.3,46.44
22.5,8.4,46.47
22.5,8.8,46.47
22.2,9.0,46.44
22.2,9.4,46.42
22.0,9.8,46.44
21.9,10.2,46.36
22.1,10.6,46.41
22.2,10.9,46.32
22.2,11.6,46.31
22.2,12.1,46.23
22.2,12.5,13.13
20.7,13.4,0.06
13.5,13.8,0.09
8.0,13.6,0.05
5.3,12.6,0.04
5.7,12.0,0.11
5.8,10.8,0.06
4.4,10.0,0.03
4.6,8.2,0.05
6.2,8.7,0.13
8.6,7.6,3.56
10.0,4.6,0.21
11.7,3.7,0.24
12.9,3.0,2.01
14.0,3.1,3.06
14.6,3.3,0.03
14.3,3.5,0.03
13.4,3.9,0.12
12.2,4.3,32.51
10.4,4.3,54.49
9.8,4.2,65.35
10.0,4.4,66.44
10.1,4.5,71.54
10.3,4.7,76.18
11.0,4.8,76.2
11.8,4.7,76.21
12.6,4.7,76.2
13.9,4.7,76.19
14.6,4.5,76.2
15.9,4.5,76.17
17.0,4.6,76.16
17.8,4.6,75.74
18.9,4.6,67.47
19.5,4.7,57.65
19.9,4.8,48.49
20.2,5.0,48.31
20.6,5.1,47.22
21.0,5.0,47.09
21.4,5.1,47.19
21.5,5.3,47.16
21.9,5.5,47.22
22.1,5.6,47.21
22.1,5.7,47.13
21.9,5.9,47.22
21.6,6.0,47.12
21.0,6.2,43.76
20.4,6.4,40.53
19.9,6.8,40.61
20.0,6.9,40.5
21.0,7.2,40.58
22.5,7.5,40.64
22.4,7.8,44.98
21.9,8.1,48.93
22.1,8.5,52.92
22.3,8.8,53.4
22.9,8.9,53.25
23.3,9.3,48.75
23.9,9.7,48.79
24.3,10.1,48.81
25.1,10.5,48.78
25.1,10.8,48.79
25.2,11.4,48.93
24.5,11.9,48.79
25.0,12.3,48.74
24.5,12.9,48.78
24.8,13.6,48.73
25.1,14.3,48.72
25.2,14.9,48.78
25.5,15.4,47.44
24.9,16.4,42.88
24.8,17.3,41.04
24.8,18.5,8.88
23.5,21.3,0.13
19.8,23.3,0.03
16.6,26.7,0.16
12.2,27.7,0.02
9.5,26.9,0.04
8.1,22.4,0.05
7.8,20.5,0.63
10.7,16.4,0.11
18.1,10.7,3.4
28.2,4.5,0.03
34.6,4.2,7.67
32.8,5.6,2.41
34.1,4.3,0.08
35.1,2.9,0.04
33.4,2.5,1.9
31.4,2.7,9.6
14.2,3.0,25.63
11.6,3.1,42.99
10.5,3.0,54.62
10.0,2.9,64.91
9.9,3.0,70.59
9.9,3.0,72.27
9.9,3.1,73.35
10.0,3.1,69.72
10.1,2.9,61.97
10.3,2.9,46.24
10.5,3.0,38.61
11.2,3.1,37.5
13.7,3.2,37.53
20.6,3.2,37.52
25.6,3.3,40.28
28.0,3.3,44.25
29.6,3.3,46.2
29.7,3.3,46.19
29.6,3.5,46.25
29.2,3.5,46.21
29.0,3.5,46.83
27.5,3.3,48.55
26.9,3.4,48.56
28.3,3.5,48.56
29.5,3.6,48.54
31.4,3.7,48.37
32.3,3.6,48.36
33.3,3.6,48.34
33.7,3.7,48.37
33.7,3.8,48.38
33.8,3.8,48.36
34.8,3.8,48.36
35.8,3.8,48.39
36.7,3.8,48.38
37.3,3.9,48.36
36.6,3.9,45.98
35.5,4.0,45.21
34.2,4.0,40.21
32.1,3.9,38.86
31.1,4.0,37.97
30.5,4.1,36.53
32.2,4.3,36.56
33.8,4.4,36.58
36.7,4.5,36.55
36.4,4.5,36.56
37.7,4.6,36.56
39.1,4.8,39.46
39.5,4.9,44.49
40.9,5.1,44.87
40.1,5.1,44.82
38.3,5.1,44.96
34.9,5.1,44.91
32.9,5.3,44.88
31.0,5.4,44.95
30.4,5.5,44.92
32.2,5.7,44.92
37.7,5.7,44.99
39.1,5.9,44.93
39.7,6.1,44.88
39.8,6.3,44.87
37.1,6.5,44.73
40.5,6.4,44.73
42.4,6.6,44.68
36.7,6.8,44.55
35.8,7.1,44.59
39.6,7.3,42.71
39.0,7.4,41.55
40.3,7.6,41.49
36.6,8.0,41.53
32.3,8.2,41.52
32.2,8.5,38.65
32.4,9.0,38.05
32.1,9.4,38.03
31.6,9.5,38.01
31.1,9.9,38.28
30.4,10.4,41.62
29.6,10.8,41.65
28.9,11.4,41.64
29.3,11.9,28.53
27.5,12.2,0.96
24.7,12.8,0.05
15.9,12.4,21.61
8.0,12.4,38.11
6.9,12.7,38.39
6.1,12.9,37.1
5.8,13.5,16.91
5.1,13.4,8.36
6.2,13.0,1.74
6.9,11.3,0.35
5.6,10.2,0.06
6.4,9.8,0.18
8.4,7.9,0.13
10.6,5.9,0.1
12.1,4.3,0.1
13.8,3.8,10.5
15.0,3.0,32.68
15.7,3.0,47.37
16.1,2.8,50.62
16.4,2.9,50.62
16.7,2.9,50.71
17.1,3.1,50.44
17.4,3.1,42.63
17.8,2.9,39.58
18.3,2.9,34.28
18.8,2.9,33.8
18.9,3.1,33.79
19.1,3.1,33.74
19.5,3.2,33.85
19.5,3.3,33.74
19.3,3.3,33.75
19.7,3.3,33.73
21.3,3.4,33.75
23.8,3.6,33.82
25.8,3.6,35.79
26.3,3.7,41.0
26.6,3.5,41.01
25.6,3.5,41.09
25.9,3.7,40.98
26.2,3.7,40.99
26.5,3.9,41.05
27.1,3.7,40.94
28.3,3.7,40.99
28.8,3.8,41.0
28.7,4.0,40.75
28.2,4.0,37.19
28.8,4.0,37.06
29.2,4.0,36.52
29.7,4.1,36.37
29.8,4.2,36.38
29.5,4.3,36.31
30.1,4.6,36.36
30.0,4.8,35.08
30.4,4.6,34.81
29.9,4.8,34.77
29.8,5.0,34.64
32.8,5.4,34.94
33.1,5.6,44.65
34.4,5.6,46.23
33.4,5.8,48.44
33.3,6.1,48.37
33.2,6.2,48.46
32.2,6.5,48.54
32.7,6.7,48.35
32.6,7.0,48.4
32.8,7.1,48.39
32.9,7.2,48.41
30.9,7.6,48.35
28.5,8.0,48.38
27.8,8.3,48.4
27.6,8.6,48.35
27.8,8.7,48.32
28.4,9.1,48.34
28.0,9.6,48.29
27.7,10.0,48.35
27.7,10.4,48.34
28.6,10.8,48.36
28.0,11.4,48.28
28.1,12.1,48.22
28.1,12.6,43.94
27.6,13.2,34.59
27.3,14.2,18.49
24.4,16.1,34.55
23.8,17.5,47.34
23.0,18.3,50.02
21.6,20.0,26.28
15.7,22.3,18.89
9.8,25.1,0.85
7.6,26.6,0.05
5.7,27.1,0.04
8.4,25.9,0.04
7.7,25.6,0.03
6.9,24.5,0.16
9.2,21.3,0.07
16.8,19.3,0.31
23.7,14.8,0.03
32.7,11.0,0.02
41.4,8.8,0.03
46.8,6.1,0.03
49.7,4.8,0.17
51.9,3.2,0.04
51.8,2.6,0.09
52.6,2.4,8.89
49.7,2.6,23.34
47.5,2.6,41.09
47.6,2.7,43.75
48.3,2.7,43.75
48.7,2.8,43.68
48.9,2.8,43.75
49.5,2.7,43.7
50.2,2.7,43.74
50.6,2.7,43.77
50.9,2.8,43.73
51.8,2.9,38.94
51.5,2.7,35.25
50.4,2.7,31.07
48.7,2.8,31.05
45.7,2.9,31.09
43.8,3.0,31.43
41.2,3.0,41.1
40.7,3.1,43.38
41.1,3.1,43.85
39.8,3.1,46.73
38.7,3.1,46.71
